user_id,total_listens,daily_listen_rate,night_listen_ratio,artist_diversity,tenure_days,churn_risk_percent
85221,625,22.32,0.5072,0.5712,28,0.76
87048,611,21.07,0.4992,0.3486,29,0.76
88180,10,2.0,0.0,0.7,5,44.21
86723,320,11.43,0.675,0.5844,28,0.76
30300,58,58.0,0.1207,0.6034,1,37.49
39242,535,18.45,0.6,0.1981,29,0.76
17068,644,14.31,0.3245,0.2314,45,1.36
16216,47,11.75,0.0851,0.4468,4,37.38
88212,1594,56.93,0.4322,0.2033,28,0.76
24381,167,5.96,0.7545,0.1796,28,0.76
44939,3954,141.21,0.0569,0.0799,28,0.8
80230,110,5.24,0.2636,0.3636,21,0.8
33777,71,3.09,0.2254,0.1549,23,0.99
77347,396,14.14,0.447,0.1742,28,0.76
80995,387,13.82,0.168,0.2713,28,0.76
39027,430,14.83,0.0047,0.0907,29,0.76
79218,88,8.8,1.0,0.6023,10,33.09
80960,90,3.75,0.0333,0.4222,24,0.95
49884,172,6.14,0.1977,0.6105,28,0.76
27514,1181,42.18,0.0898,0.265,28,0.76
41123,1545,55.18,0.1385,0.235,28,0.76
61562,20,1.43,0.0,0.8,14,4.64
4361,160,8.42,0.3688,0.425,19,0.76
7708,1711,61.11,0.4161,0.1321,28,0.76
32412,102,4.25,0.0588,0.7451,24,0.8
12557,1038,37.07,0.0,0.1089,28,0.72
38108,337,11.62,0.1068,0.1869,29,0.76
29176,297,10.61,0.3468,0.1414,28,0.76
39136,111,4.11,0.3874,0.8919,27,0.87
36143,22,0.92,0.0,0.4545,24,2.15
89481,1,1.0,1.0,1.0,1,54.88
82560,389,13.89,0.4473,0.5321,28,0.76
8519,13,13.0,0.4615,0.5385,1,48.17
83821,223,8.92,0.5561,0.3363,25,0.76
91841,1172,117.2,0.384,0.3055,10,25.25
93439,128,12.8,0.3125,0.4609,10,23.99
14441,274,9.79,0.3504,0.2263,28,0.76
43465,630,21.72,0.0254,0.0079,29,0.76
86806,301,10.75,0.1395,0.4086,28,0.76
91470,1,1.0,1.0,1.0,1,54.88
24795,180,6.67,0.3333,0.2889,27,0.76
87844,253,9.04,0.1818,0.0988,28,0.76
89907,137,7.61,0.5182,0.2774,18,0.76
36978,27,27.0,0.0,0.8519,1,47.77
45685,133,12.09,0.0,0.0301,11,31.09
88428,44,0.66,0.1136,0.4545,67,16.27
93630,61,20.33,0.0,0.8033,3,33.51
38831,3039,108.54,0.4794,0.0161,28,0.76
34313,303,12.12,0.0033,0.4785,25,0.76
68924,335,11.96,0.4716,0.6925,28,0.76
26291,83,4.88,0.0482,0.506,17,0.87
37546,191,7.07,0.3351,0.1937,27,0.76
45875,13,13.0,0.6154,0.8462,1,48.68
73103,100,3.85,0.16,0.07,26,0.87
35395,1264,45.14,0.1084,0.0293,28,0.76
24392,121,7.12,0.7025,0.2397,17,0.76
89453,4,4.0,0.75,0.25,1,46.56
35002,51,1.89,0.7843,0.2549,27,1.07
5585,68,9.71,0.0,0.1618,7,35.92
77612,82,4.32,0.2073,0.1829,19,0.87
94031,22,22.0,0.0,0.5455,1,47.13
58638,26,5.2,0.0,0.3077,5,42.29
15671,36,2.4,0.1944,0.1389,15,7.05
41143,148,5.48,0.0,0.0811,27,0.72
35244,22,11.0,0.0,0.0909,2,42.9
36168,8,0.73,0.375,0.5,11,33.78
88123,48,48.0,0.0208,0.125,1,37.5
16049,6,6.0,0.0,0.3333,1,48.27
25967,15,1.07,0.1333,0.1333,14,4.66
32916,1,1.0,0.0,1.0,1,54.16
90165,84,4.94,0.6071,0.0238,17,0.87
76170,4,4.0,0.0,0.25,1,45.98
94036,3,3.0,0.0,0.3333,1,46.48
14245,2629,93.89,0.3218,0.2202,28,0.76
28279,340,12.59,0.2647,0.1882,27,0.76
29483,945,33.75,0.1852,0.5439,28,0.76
42762,1690,62.59,0.3527,0.4757,27,0.76
58917,2281,63.36,0.4204,0.4744,36,1.14
87318,616,22.0,0.0844,0.4302,28,0.76
2109,597,21.32,0.062,0.4271,28,0.76
30062,558,31.0,0.0072,0.3817,18,0.76
36253,257,8.57,0.8171,0.5292,30,0.76
42766,1081,38.61,0.1758,0.346,28,0.76
43045,2424,83.59,0.0924,0.0916,29,0.76
62934,127,4.54,0.2677,0.378,28,0.76
24091,1013,34.93,0.3119,0.1422,29,0.76
32884,1411,50.39,0.3395,0.1779,28,0.76
40391,2021,72.18,0.4344,0.3785,28,0.76
40628,735,27.22,0.5687,0.1388,27,0.76
29457,1808,64.57,0.1986,0.3562,28,0.76
32734,1169,41.75,0.272,0.1514,28,0.76
51390,1407,50.25,0.1244,0.2957,28,0.76
73932,74,2.55,0.1351,0.5811,29,1.1
33743,787,29.15,0.6239,0.3393,27,0.76
39747,433,16.04,0.3048,0.7575,27,0.76
65200,443,15.82,0.1309,0.2935,28,0.76
86288,1437,51.32,0.0842,0.0209,28,0.76
27589,382,13.64,0.1832,0.555,28,0.76
42795,1073,38.32,0.0746,0.2134,28,0.76
88656,169,8.05,0.0769,0.4142,21,0.76
32945,620,15.9,0.0145,0.0694,39,1.14
46126,139,4.96,0.4748,0.5468,28,0.76
34802,1000,35.71,0.161,0.3,28,0.76
28437,2680,92.41,0.5784,0.0664,29,0.76
43482,1037,37.04,0.4069,0.2719,28,0.76
81616,1732,59.72,0.3672,0.2604,29,0.76
92720,549,68.63,0.4007,0.1694,8,23.96
4897,34070,5.01,0.2352,0.2226,6807,1.74
42355,504,18.67,0.4821,0.1746,27,0.76
59674,938,33.5,0.1397,0.4915,28,0.76
36888,1576,56.29,0.0533,0.2246,28,0.76
23215,1602,55.24,0.0094,0.1024,29,0.76
31706,813,29.04,0.6494,0.3715,28,0.76
44209,451,15.55,0.2794,0.3149,29,0.76
45165,1993,71.18,0.5635,0.145,28,0.76
72188,371,13.74,0.4879,0.2803,27,0.76
62227,489,18.11,0.7485,0.454,27,0.76
50898,276,13.8,0.1739,0.1667,20,0.76
37628,1191,42.54,0.1167,0.0848,28,0.76
56936,25,1.09,0.48,0.76,23,2.17
11066,1206,43.07,0.0025,0.3217,28,0.76
76011,1454,51.93,0.0983,0.2387,28,0.76
40310,133,4.93,0.0451,0.5338,27,0.76
42696,384,13.71,0.3307,0.1458,28,0.76
44859,363,14.52,0.0,0.2837,25,0.72
13360,92,18.4,0.2717,0.337,5,26.26
43487,2038,70.28,0.4392,0.0505,29,0.76
34806,1044,37.29,0.6121,0.0584,28,0.76
80328,1829,65.32,0.2444,0.0514,28,0.76
57436,54,2.0,0.6852,0.4259,27,1.07
5174,107,8.23,0.0,0.4393,13,28.46
73120,236,6.94,0.3051,0.822,34,1.14
65423,5177,178.52,0.5269,0.0178,29,0.8
86015,339,30.82,0.2271,0.3953,11,23.58
42229,219,8.42,0.0959,0.2009,26,0.76
38646,475,16.96,0.0,0.4232,28,0.72
58502,106,5.89,0.0,0.6321,18,0.76
46260,842,30.07,0.4097,0.2589,28,0.76
65468,1616,57.71,0.0,0.1776,28,0.72
28240,716,26.52,0.1215,0.1257,27,0.76
32728,194,7.19,0.134,0.3505,27,0.76
58,6976,249.14,0.3324,0.029,28,0.8
87716,37,2.06,0.0,0.2162,18,1.58
33988,177,8.43,0.5706,0.5198,21,0.76
60308,24,1.2,0.0,0.3333,20,2.15
69987,47,1.81,0.0,0.5106,26,1.4
63836,12,3.0,0.25,0.25,4,41.64
22023,64,6.4,0.25,0.2031,10,30.92
41589,840,30.0,0.269,0.1679,28,0.76
56269,349,16.62,0.3983,0.2092,21,0.76
81882,110,5.0,0.0,0.1455,22,0.76
73831,102,0.07,0.2549,0.8824,1461,12.65
816,69,13.8,0.087,0.6667,5,31.28
34748,141,5.42,0.3546,0.1915,26,0.76
79766,45,2.37,0.3333,0.3556,19,1.62
93183,170,42.5,0.2118,0.2765,4,24.84
72129,34,5.67,0.5882,0.4706,6,42.15
83832,376,13.93,0.0213,0.1144,27,0.76
71828,2205,10.3,0.2771,0.0222,214,1.36
39722,348,12.43,0.1954,0.1839,28,0.76
9190,6,0.55,1.0,0.8333,11,34.02
91463,47,47.0,0.5957,0.1064,1,37.11
91233,78,8.67,0.5385,0.5,9,31.77
93608,114611,14.96,0.5097,0.027,7661,1.74
91454,305,14.52,0.1967,0.3082,21,0.76
929,92,4.18,0.0543,0.2717,22,0.87
92496,109,21.8,0.6239,0.5046,5,26.11
89646,25,25.0,0.0,0.2,1,45.23
93809,4463,67.62,0.2122,0.0392,66,1.4
70537,123,4.92,0.4309,0.4959,25,0.76
91030,10049,18.4,0.2941,0.2481,546,1.4
57757,95,31.67,0.3368,0.4737,3,26.18
58342,95,9.5,0.0947,0.1895,10,26.99
19187,211,8.79,0.0,0.0284,24,0.72
13241,31,5.17,0.0,0.5161,6,43.08
44004,207,7.67,0.0,0.1594,27,0.72
46327,15,0.56,0.5333,0.5333,27,2.46
53396,1,1.0,1.0,1.0,1,54.88
65235,170,7.08,0.3882,0.1882,24,0.76
89664,46,3.54,0.2826,0.4348,13,35.79
281,127,4.7,0.622,0.1417,27,0.76
26818,3,3.0,1.0,1.0,1,52.39
26451,1,1.0,1.0,1.0,1,54.88
50718,1,1.0,0.0,1.0,1,54.16
32094,44,2.0,0.2273,0.1591,22,1.44
37307,69,69.0,0.0,0.1304,1,39.49
89493,1,1.0,1.0,1.0,1,54.88
50388,1,1.0,1.0,1.0,1,54.88
92085,4,0.8,0.0,1.0,5,50.42
93064,1,1.0,0.0,1.0,1,54.16
19557,1303,46.54,0.0054,0.5633,28,0.76
65455,227,8.41,0.0,0.8106,27,0.72
82217,1704,58.76,0.6637,0.2541,29,0.76
88845,177276,60.34,0.3387,0.0597,2938,1.74
32059,280,70.0,0.0929,0.075,4,24.59
21505,952,32.83,0.5788,0.3256,29,0.76
45430,1070,36.9,0.1299,0.243,29,0.76
52162,1487,51.28,0.2697,0.3463,29,0.76
80001,673,25.88,0.4383,0.3061,26,0.76
7673,2398,85.64,0.1147,0.1268,28,0.76
41792,2047,73.11,0.0601,0.0777,28,0.76
43516,1433,51.18,0.5031,0.2149,28,0.76
29911,523,22.74,0.1491,0.3174,23,0.76
46873,26,1.73,0.4231,0.1923,15,8.54
79982,2020,69.66,0.0188,0.1005,29,0.76
44579,2708,93.38,0.2614,0.0665,29,0.76
78770,5548,191.31,0.1595,0.0665,29,0.8
88790,674,28.08,0.3027,0.049,24,0.76
6542,176,6.52,0.8239,0.4091,27,0.76
32408,841,30.04,0.1724,0.3496,28,0.76
39770,2804,96.69,0.2932,0.0146,29,0.76
67559,970,34.64,0.6103,0.3691,28,0.76
4996,143,5.96,0.1958,0.7413,24,0.76
60165,3124,107.72,0.5144,0.1633,29,0.8
3843,5968,205.79,0.0684,0.0784,29,0.8
92723,202470,113.3,0.3397,0.0539,1787,1.74
30289,786,28.07,0.4313,0.1997,28,0.76
36011,543,20.11,0.0276,0.2965,27,0.76
42080,1082,33.81,0.0323,0.0896,32,0.76
16975,1164,41.57,0.3342,0.457,28,0.76
69657,392,14.52,0.3673,0.1148,27,0.76
46905,573,31.83,0.2757,0.6126,18,0.76
48861,2981,106.46,0.0161,0.2982,28,0.76
45130,859,30.68,0.0,0.3225,28,0.72
58758,792,28.29,0.2449,0.3043,28,0.76
28415,121,4.48,0.1818,0.7107,27,0.76
61660,463,16.54,0.4579,0.3888,28,0.76
3192,1248,44.57,0.0016,0.3221,28,0.76
86300,848,31.41,0.0578,0.6981,27,0.76
75940,124,4.43,0.1452,0.4758,28,0.76
55411,726,25.93,0.1791,0.1171,28,0.76
42715,1084,38.71,0.0387,0.0406,28,0.76
67519,461,18.44,0.2213,0.3189,25,0.76
45233,1059,42.36,0.3522,0.084,25,0.76
45371,392,15.68,0.0204,0.2755,25,0.76
58258,355,12.68,0.0423,0.431,28,0.76
21719,1933,71.59,0.1283,0.2861,27,0.76
49405,2535,90.54,0.4442,0.2824,28,0.76
15361,498,17.79,0.2269,0.2691,28,0.76
45504,585,20.89,0.4291,0.188,28,0.76
49902,360,13.33,0.2194,0.1611,27,0.76
54004,142,6.17,0.0352,0.5845,23,0.76
46264,337,12.48,0.1691,0.5312,27,0.76
36110,548,18.9,0.0,0.208,29,0.72
83489,47,5.22,0.5745,0.0638,9,36.88
46207,104,5.2,0.7596,0.7019,20,0.8
63661,249,9.22,0.5301,0.49,27,0.76
82572,610,21.03,0.5951,0.0869,29,0.76
60929,2802,96.62,0.2873,0.015,29,0.76
6510,1237,44.18,0.0,0.1075,28,0.72
37369,1253,44.75,0.0136,0.0654,28,0.76
72548,142,7.47,0.507,0.6408,19,0.76
55091,33,1.57,0.0303,0.5455,21,1.67
42025,177,6.32,0.0,0.7345,28,0.72
91662,354,32.18,0.2599,0.6102,11,23.77
12650,66,66.0,0.803,0.4848,1,38.14
31036,48,48.0,0.0,0.6042,1,41.11
42338,245,8.75,0.2,0.3755,28,0.76
88081,225,5.92,0.6222,0.3333,38,1.14
39405,2,2.0,0.0,1.0,1,53.79
93339,227,56.75,0.5419,0.0352,4,25.02
93409,255,85.0,0.2941,0.1373,3,27.4
45706,118,4.07,0.1864,0.322,29,0.95
92289,59,11.8,0.2034,0.7119,5,32.04
94311,20,20.0,0.0,0.85,1,47.28
9301,631,22.54,0.0681,0.2124,28,0.76
69526,94,3.36,0.0319,0.3191,28,0.92
94035,4,4.0,0.0,1.0,1,50.79
85848,30,10.0,0.0333,1.0,3,48.67
81341,19,0.95,0.0,0.2632,20,2.15
63690,54,4.91,0.0,0.1852,11,32.31
26445,297,12.38,0.0,0.064,24,0.72
88613,43,3.58,0.4651,0.3023,12,35.79
47548,184,10.22,0.2554,0.1685,18,0.76
44202,24,1.6,0.375,0.3333,15,8.54
68123,61,2.18,0.1803,0.1148,28,1.07
89006,21,7.0,0.5238,0.6667,3,42.84
94242,5,5.0,0.0,1.0,1,51.46
45331,18,1.5,0.0,0.6111,12,36.25
29258,19,19.0,0.5789,0.2105,1,45.16
20301,236,8.43,0.2458,0.0678,28,0.76
73891,13,13.0,1.0,0.3846,1,50.41
89621,27,9.0,0.0,0.1852,3,42.08
34371,3,3.0,0.0,1.0,1,50.02
92334,97,12.13,0.0,0.2062,8,28.88
48511,3,3.0,0.0,0.6667,1,48.06
25055,1,1.0,1.0,1.0,1,54.88
46856,1,1.0,0.0,1.0,1,54.16
51612,27,5.4,0.0,0.037,5,48.36
73757,1,1.0,0.0,1.0,1,54.16
58998,1,1.0,1.0,1.0,1,54.88
39529,11,11.0,1.0,0.1818,1,48.65
21506,4,0.24,1.0,0.25,17,2.85
79869,2,2.0,0.0,1.0,1,53.79
93208,1,1.0,0.0,1.0,1,54.16
79588,1,1.0,0.0,1.0,1,54.16
74315,3,3.0,0.6667,0.3333,1,46.52
17487,1675,59.82,0.0078,0.3176,28,0.76
35294,737,25.41,0.2782,0.4125,29,0.76
36997,1224,42.21,0.5899,0.2761,29,0.76
72204,3228,115.29,0.0431,0.3519,28,0.8
46902,844,35.17,0.0841,0.2417,24,0.76
50095,592,21.14,0.5946,0.3209,28,0.76
88254,364452,158.53,0.3046,0.042,2299,1.74
1321,694,24.79,0.0058,0.6455,28,0.76
28910,1191,42.54,0.5819,0.466,28,0.76
36553,858,31.78,0.3368,0.1387,27,0.76
63689,1389,47.9,0.3506,0.324,29,0.76
73820,4359,150.31,0.3813,0.0548,29,0.8
80090,158,5.85,0.3671,0.5127,27,0.76
43921,1284,45.86,0.074,0.2173,28,0.76
70902,801,28.61,0.422,0.1486,28,0.76
78052,2177,77.75,0.1034,0.3248,28,0.76
90541,4822,267.89,0.2999,0.0668,18,0.8
14555,448,19.48,0.3817,0.1295,23,0.76
26437,578,19.93,0.4377,0.2526,29,0.76
33893,1498,51.66,0.0874,0.3825,29,0.76
42190,3068,105.79,0.4583,0.2559,29,0.76
75811,1464,52.29,0.7568,0.0628,28,0.76
80889,118882,26.89,0.0892,0.1333,4421,1.74
46257,1052,37.57,0.6312,0.097,28,0.76
52632,2196,81.33,0.2851,0.2851,27,0.76
12345,1005,52.89,0.5134,0.2398,19,0.76
38588,334,13.92,0.021,0.3174,24,0.76
79330,1255,44.82,0.6502,0.2295,28,0.76
44305,337,12.96,0.3947,0.6202,26,0.76
57945,2557,88.17,0.4838,0.1697,29,0.76
10471,1219,43.54,0.0016,0.4274,28,0.76
46372,271,12.32,0.2399,0.2251,22,0.76
49745,552,19.71,0.0634,0.2264,28,0.76
67500,1456,50.21,0.5302,0.2816,29,0.76
76279,502,17.93,0.1892,0.249,28,0.76
92264,146,18.25,0.8836,0.6233,8,24.32
92906,238,59.5,0.0042,0.2353,4,25.0
30214,497,18.41,0.2032,0.2173,27,0.76
52813,769,27.46,0.0013,0.5059,28,0.76
57626,15,15.0,1.0,0.8667,1,48.85
42563,2572,91.86,0.0,0.3678,28,0.72
416,1201,41.41,0.1391,0.0899,29,0.76
1129,454,17.46,0.7159,0.6806,26,0.76
61447,735,27.22,0.0,0.3374,27,0.72
20087,302,10.79,0.2914,0.2152,28,0.76
437,508,18.14,0.0512,0.6201,28,0.76
39838,1508,52.0,0.508,0.1598,29,0.76
26950,1168,41.71,0.4375,0.1002,28,0.76
37148,1111,39.68,0.5707,0.2511,28,0.76
59936,2069,51.73,0.6336,0.1682,40,1.25
79958,1952,69.71,0.02,0.2485,28,0.76
80963,888,31.71,0.3649,0.286,28,0.76
80814,261,130.5,0.3295,0.092,2,26.95
82631,412,14.71,0.0,0.0243,28,0.72
56383,315,11.25,0.0635,0.1905,28,0.76
83376,519,51.9,0.2042,0.2736,10,23.58
62710,215,7.96,0.0698,0.2512,27,0.76
13711,460,16.43,0.3696,0.1717,28,0.76
81713,379,14.04,0.5673,0.3958,27,0.76
1122,1370,47.24,0.0,0.181,29,0.72
84905,572,0.17,0.528,0.5997,3338,7.0
59428,96,16.0,0.7292,0.7396,6,26.68
31607,547,20.26,0.0,0.4022,27,0.72
44584,485,18.65,0.5567,0.4062,26,0.76
75695,283,10.48,0.2085,0.0919,27,0.76
72522,337,12.04,0.0208,0.3828,28,0.76
20444,469,16.17,0.209,0.2175,29,0.76
70796,574,20.5,0.3153,0.1307,28,0.76
11904,173,6.92,0.3931,0.7457,25,0.76
57678,505,18.7,0.295,0.6099,27,0.76
21806,1081,38.61,0.1767,0.1351,28,0.76
38266,1861,66.46,0.2676,0.1145,28,0.76
43634,508,18.14,0.124,0.5,28,0.76
68176,115445,27.92,0.4164,0.0246,4135,1.74
84724,226,8.07,0.0,0.6106,28,0.72
87172,1270,45.36,0.1709,0.0567,28,0.76
7053,67,3.05,0.0448,0.3582,22,1.07
36611,61,3.81,0.0,0.9836,16,7.91
2007,121,7.56,0.2397,0.7521,16,6.96
80424,128,8.53,0.0,0.1484,15,6.98
89701,27,9.0,0.1481,0.6667,3,42.96
32437,121,12.1,0.0579,0.7355,10,24.47
90931,427,30.5,0.0492,0.1194,14,7.19
15028,199,7.11,0.1206,0.407,28,0.76
89613,29,1.45,0.0,0.7931,20,2.15
90974,318,22.71,0.2107,0.1289,14,6.75
6893,45,45.0,0.6889,0.6222,1,42.13
44091,78,3.0,0.0513,0.4231,26,0.99
24655,402,17.48,0.1592,0.2761,23,0.76
57854,180,6.67,0.3667,0.5222,27,0.76
45109,194,8.08,0.4485,0.1753,24,0.76
66905,704,30.61,0.5724,0.4418,23,0.76
85514,2212,76.28,0.2618,0.0158,29,0.76
90846,43301,12.98,0.1201,0.1074,3337,1.74
87878,795,28.39,0.5132,0.0818,28,0.76
75441,80,5.33,0.075,0.725,15,8.82
37098,566,22.64,0.4346,0.1537,25,0.76
73787,133,5.78,0.0,0.1654,23,0.72
65768,12,3.0,0.25,0.9167,4,43.15
91901,541,77.29,0.1238,0.342,7,24.17
49043,387,43.0,0.6589,0.1318,9,23.85
93197,110727,22.73,0.2764,0.1145,4871,1.74
84068,3,0.18,0.3333,1.0,17,2.66
94300,231502,35.68,0.0657,0.0259,6488,1.74
47264,79,3.59,0.0,0.6203,22,0.91
61570,43,1.59,0.0,0.2791,27,1.4
81718,213,10.14,0.3568,0.2441,21,0.76
27940,965,33.28,0.1793,0.1865,29,0.76
36477,1064,38.0,0.1805,0.1758,28,0.76
32200,921,28.78,0.4408,0.2204,32,0.76
59500,137,9.79,0.3139,0.4015,14,6.52
42867,129,3.49,0.0,0.3488,37,1.29
32045,402,13.86,0.4627,0.1169,29,0.76
89246,11,11.0,0.0,0.1818,1,45.34
73497,20,1.11,0.3,0.6,18,2.17
77662,9,0.47,0.0,0.8889,19,2.44
42317,64,9.14,0.0,0.1563,7,37.32
90129,63,5.25,0.5556,0.3492,12,30.83
42669,31,31.0,0.1935,0.0645,1,48.71
70835,4,0.36,1.0,1.0,11,37.63
11157,18,18.0,0.0556,0.2778,1,44.55
92858,2,2.0,0.0,1.0,1,53.79
8484,17,0.89,0.8235,0.2941,19,2.17
90395,9,9.0,0.5556,0.4444,1,48.03
80107,134,4.96,0.3134,0.0821,27,0.76
83226,8,8.0,1.0,0.375,1,50.06
53325,205,7.32,0.0146,0.0341,28,0.76
88378,1,1.0,0.0,1.0,1,54.16
2594,1,1.0,0.0,1.0,1,54.16
32364,14,14.0,0.1429,0.0714,1,48.17
7602,14,14.0,0.0,0.5,1,47.61
92956,2,2.0,1.0,1.0,1,54.71
53646,1,1.0,0.0,1.0,1,54.16
88707,1,1.0,0.0,1.0,1,54.16
29004,1,1.0,0.0,1.0,1,54.16
35492,2205,78.75,0.0862,0.0444,28,0.76
41787,993,41.38,0.43,0.3092,24,0.76
45664,1074,38.36,0.4441,0.27,28,0.76
10690,454,16.21,0.0396,0.3018,28,0.76
13330,521,19.3,0.3321,0.3013,27,0.76
57957,512,18.29,0.291,0.4297,28,0.76
91276,40208,31.36,0.1161,0.0888,1282,1.74
40494,2212,79.0,0.014,0.1899,28,0.76
44048,759,27.11,0.0303,0.3584,28,0.76
63035,817,29.18,0.0245,0.4357,28,0.76
38204,653,23.32,0.3828,0.6417,28,0.76
40938,795,28.39,0.6063,0.2604,28,0.76
86143,49,1.81,0.0612,0.2041,27,1.44
34514,106,3.79,0.3113,0.7925,28,0.87
41665,2939,101.34,0.1837,0.0442,29,0.76
80601,51,2.68,0.2941,0.3333,19,1.07
34341,2841,101.46,0.428,0.1922,28,0.76
35351,760,27.14,0.3224,0.2855,28,0.76
37551,1505,55.74,0.1827,0.1661,27,0.76
40795,1212,43.29,0.2112,0.2236,28,0.76
7632,1588,56.71,0.0315,0.1486,28,0.76
18494,1383,47.69,0.2545,0.2017,29,0.76
46318,958,38.32,0.4896,0.2839,25,0.76
87437,2477,88.46,0.3658,0.1861,28,0.76
58990,598,21.36,0.0334,0.0886,28,0.76
71577,2054,70.83,0.1149,0.1392,29,0.76
22901,1075,38.39,0.1042,0.1321,28,0.76
59278,437,16.19,0.1579,0.1922,27,0.76
29164,192,9.14,0.0,0.5573,21,0.72
24625,488,16.83,0.002,0.4877,29,0.76
9704,618,23.77,0.2929,0.5631,26,0.76
14712,1487,59.48,0.1049,0.1923,25,0.76
27269,48,2.0,0.2708,0.3125,24,1.44
60323,415,27.67,0.0337,0.3446,15,7.19
84084,349,12.46,0.0,0.4269,28,0.72
85502,738,26.36,0.061,0.0759,28,0.76
80714,130,7.22,0.0,0.2923,18,0.72
87823,155,5.96,0.1097,0.7097,26,0.76
87628,917,32.75,0.663,0.4079,28,0.76
85170,165,7.5,0.0545,0.5697,22,0.76
16702,316,11.7,0.0,0.1582,27,0.72
51001,155,5.96,0.1484,0.6258,26,0.76
7486,1692,60.43,0.0201,0.5154,28,0.76
55214,1801,64.32,0.3865,0.2782,28,0.76
80544,955,34.11,0.0785,0.1162,28,0.76
27573,198,11.0,0.3182,0.2727,18,0.76
33919,636,22.71,0.261,0.5016,28,0.76
14423,525,21.0,0.0,0.4533,25,0.72
41447,747,28.73,0.3748,0.4043,26,0.76
48943,1367,48.82,0.1119,0.1266,28,0.76
27612,1246,44.5,0.0554,0.2343,28,0.76
81845,272,9.71,0.2757,0.2537,28,0.76
18100,110,5.0,0.6,0.0909,22,0.8
40626,1726,59.52,0.4056,0.1089,29,0.76
76068,1436,51.29,0.2235,0.2639,28,0.76
31898,138,5.52,0.6522,0.6739,25,0.76
38289,1127,40.25,0.11,0.0719,28,0.76
8210,2436,87.0,0.1416,0.0846,28,0.76
84990,404,14.96,0.4208,0.2871,27,0.76
49895,503,18.63,0.332,0.2425,27,0.76
75883,49,2.04,0.0,0.5918,24,1.58
72095,68,3.4,0.2059,0.2941,20,1.07
66376,24,0.89,0.4167,0.5417,27,2.17
61378,502,18.59,0.0618,0.6096,27,0.76
48576,528,19.56,0.0644,0.3674,27,0.76
83273,318,10.97,0.3365,0.1038,29,0.76
74319,75,2.78,0.0533,0.1067,27,0.99
52160,1243,44.39,0.5551,0.0716,28,0.76
87773,120,4.44,0.2583,0.5333,27,0.76
92306,617,77.13,0.081,0.1378,8,25.3
88432,9899,26.54,0.2883,0.1425,373,1.4
4434,25,3.13,0.0,0.32,8,40.42
43972,60,4.0,0.5667,0.2333,15,7.01
46025,498,17.79,0.0622,0.0904,28,0.76
42676,9,4.5,0.0,0.6667,2,45.16
46076,100378,13.1,0.1299,0.051,7661,1.74
21356,125,5.68,0.064,0.456,22,0.76
21842,20,0.77,0.0,0.6,26,2.44
94206,6,6.0,0.0,0.6667,1,49.5
34627,489,18.11,0.09,0.274,27,0.76
58804,266,9.85,0.4962,0.2782,27,0.76
32484,49,16.33,0.4898,0.0612,3,37.6
26648,22,1.0,0.5909,0.2273,22,2.17
40338,4,0.67,0.0,1.0,6,50.42
73349,17,2.13,0.0,1.0,8,43.21
42467,34,1.79,0.2059,0.5588,19,1.67
35853,4,4.0,0.0,0.75,1,48.94
83133,58,2.0,0.2759,0.2241,29,1.19
81020,24,3.0,1.0,0.0417,8,44.4
90308,1,1.0,0.0,1.0,1,54.16
43489,26,26.0,1.0,0.0769,1,50.93
88664,2,2.0,0.0,0.5,1,51.7
13271,1660,57.24,0.759,0.2849,29,0.76
14314,788,8.76,0.1345,0.2234,90,1.36
14727,3621,124.86,0.3126,0.594,29,0.8
29094,840,30.0,0.0583,0.3952,28,0.76
37960,1887,69.89,0.486,0.2931,27,0.76
41232,2465,88.04,0.0049,0.0714,28,0.76
16332,1355,48.39,0.5926,0.2738,28,0.76
25192,424,15.7,0.3231,0.6981,27,0.76
67649,635,25.4,0.7213,0.6646,25,0.76
73232,1321,47.18,0.2332,0.2369,28,0.76
79076,3548,126.71,0.0685,0.1801,28,0.8
90262,71289,11.21,0.4369,0.0794,6358,1.74
78977,445,15.89,0.364,0.3775,28,0.76
28199,1209,41.69,0.6402,0.2473,29,0.76
42697,648,23.14,0.2685,0.1466,28,0.76
7718,367,13.59,0.3243,0.5368,27,0.76
29659,599,21.39,0.0,0.3022,28,0.72
41443,745,19.61,0.4523,0.2134,38,1.14
28865,376,13.43,0.3697,0.0957,28,0.76
72155,340,11.72,0.4412,0.4294,29,0.76
20292,259,12.33,0.6216,0.7606,21,0.76
26869,447,16.56,0.2998,0.1454,27,0.76
37312,1046,37.36,0.304,0.3499,28,0.76
48254,505,20.2,0.4079,0.4,25,0.76
20027,434,15.5,0.0184,0.5023,28,0.76
41830,455,15.17,0.6923,0.356,30,0.76
47036,728,26.0,0.0179,0.2445,28,0.76
76040,244,9.04,0.1598,0.6598,27,0.76
80236,1427,49.21,0.1058,0.2306,29,0.76
79146,473,18.19,0.1501,0.3932,26,0.76
82221,57,6.33,0.3684,0.5965,9,32.06
30827,40,10.0,0.0,0.3,4,38.99
32836,1285,45.89,0.2397,0.3518,28,0.76
31339,7,7.0,0.0,0.8571,1,48.42
35286,934,33.36,0.3704,0.3544,28,0.76
88518,244,11.62,0.0164,0.2869,21,0.76
3616,186,13.29,0.3548,0.3118,14,7.63
84971,35,35.0,0.0,0.8,1,47.29
