user_id,Taste_Score,Taste_Label
57044,0.9948424009298208,Mainstream
92483,0.9948424009298208,Mainstream
78060,0.9948402162007854,Mainstream
9288,0.9948372121983616,Mainstream
9304,0.9948344411553962,Mainstream
67608,0.9948078093867612,Mainstream
88602,0.994787211695212,Mainstream
48547,0.9947840277009076,Mainstream
12345,0.9947738873574382,Mainstream
49489,0.9947732178437017,Mainstream
28419,0.9947676173081588,Mainstream
61374,0.9947395366044066,Mainstream
43787,0.9947326963218318,Mainstream
80419,0.994728248837724,Mainstream
11,0.9947176407645192,Mainstream
29181,0.9947146783092932,Mainstream
66255,0.9947095117519004,Mainstream
91259,0.9947056625949028,Mainstream
92681,0.9946867389860526,Mainstream
53936,0.99467760159732,Mainstream
82143,0.994677425878306,Mainstream
82631,0.9946556065972992,Mainstream
77823,0.9946374460371928,Mainstream
75006,0.9946313925171574,Mainstream
375,0.9946252429095024,Mainstream
36169,0.9946175558999336,Mainstream
32093,0.9946175558999336,Mainstream
83108,0.994589882665486,Mainstream
40615,0.994572586893956,Mainstream
46638,0.9945628683175728,Mainstream
31846,0.9945518319681204,Mainstream
73961,0.9945518319681204,Mainstream
43454,0.994551581908773,Mainstream
9773,0.9945241587336728,Mainstream
42391,0.9945001917359816,Mainstream
45686,0.9944837618272996,Mainstream
42725,0.9944826488820012,Mainstream
63952,0.9944826488820012,Mainstream
73283,0.994468716177158,Mainstream
37691,0.9944148494576046,Mainstream
36202,0.994395305235776,Mainstream
23663,0.994388622778594,Mainstream
37843,0.9943746463975598,Mainstream
332,0.9943628138935452,Mainstream
81359,0.994351201018375,Mainstream
50158,0.9943509349295824,Mainstream
74522,0.9943490202471822,Mainstream
84962,0.9943449116469096,Mainstream
54204,0.9943096911667036,Mainstream
2287,0.9943096911667036,Mainstream
41271,0.9943096911667036,Mainstream
86899,0.9942990254409269,Mainstream
36265,0.994285477086562,Mainstream
38562,0.9942808648808206,Mainstream
42736,0.9942792073693824,Mainstream
43709,0.9942726287991396,Mainstream
51488,0.9942591367372596,Mainstream
